group	mark	chrom	position_0based	n_reads	target_mean	target_variance	target_std	target_positive_fraction	variance_class
merged_c1	5mC	chr16	74852607	25	0.004140625	6.459554036458333e-06	0.0025415652729092	0.0	low
merged_c1	5mC	chr16	36203465	30	0.0046875	6.471831223060343e-06	0.0025439794069646	0.0	low
merged_c1	5mC	chr16	32662711	12	0.0071614583333333	6.473425662878785e-06	0.0025442927628083	0.0	low
merged_c1	5mC	chr16	26832869	26	0.0049579326923076	6.47911658653846e-06	0.0025454108875657	0.0	low
merged_c1	5mC	chr16	48240883	26	0.0049579326923076	6.47911658653846e-06	0.0025454108875657	0.0	low
merged_c1	5mC	chr16	34921888	36	0.0041232638888888	6.4910404265873005e-06	0.0025477520339678	0.0	low
merged_c1	5mC	chr16	61629890	31	0.0032132056451612	6.497290826612903e-06	0.0025489783888085	0.0	low
merged_c1	5mC	chr16	31798816	25	0.003984375	6.510416666666665e-06	0.0025515518153991	0.0	low
merged_c1	5mC	chr16	60317644	19	0.0048314144736842	6.513985974049709e-06	0.0025522511581052	0.0	low
merged_c1	5mC	chr16	61733815	21	0.0064174107142857	6.539481026785713e-06	0.002557240901203	0.0	low
merged_c1	5mC	chr16	18127634	23	0.0034816576086956	6.573944694911068e-06	0.0025639704941576	0.0	low
merged_c1	5mC	chr16	33781886	23	0.0034816576086956	6.573944694911068e-06	0.0025639704941576	0.0	low
merged_c1	5mC	chr16	65401851	20	0.0046875	6.585372121710526e-06	0.0025661979895772	0.0	low
merged_c1	5mC	chr16	61125058	20	0.00703125	6.585372121710529e-06	0.0025661979895772	0.0	low
merged_c1	5mC	chr16	25792359	19	0.0093544407894736	6.6032186586257255e-06	0.0025696728699633	0.0	low
merged_c1	5mC	chr16	55595029	22	0.0044389204545454	6.60553639069264e-06	0.0025701238084365	0.0	low
merged_c1	5mC	chr16	33042247	22	0.0033735795454545	6.60553639069264e-06	0.0025701238084365	0.0	low
merged_c1	5mC	chr16	7221178	17	0.0056295955882352	6.619621725643379e-06	0.0025728625547516	0.0	low
merged_c1	5mC	chr16	23345626	28	0.0047433035714285	6.620215360449736e-06	0.0025729779168212	0.0	low
merged_c1	5mC	chr16	61087296	28	0.0047433035714285	6.620215360449736e-06	0.0025729779168212	0.0	low
merged_c1	5mC	chr16	62550738	34	0.0041360294117647	6.650220901570856e-06	0.0025788022222673	0.0	low
merged_c1	5mC	chr16	65207795	13	0.0076622596153846	6.651267027243593e-06	0.0025790050459903	0.0	low
merged_c1	5mC	chr16	74147773	23	0.0036514945652173	6.694567533349801e-06	0.0025873862358275	0.0	low
merged_c1	5mC	chr16	61764029	25	0.002890625	6.7138671875e-06	0.0025911131174651	0.0	low
merged_c1	5mC	chr16	13667239	25	0.004921875	6.713867187500002e-06	0.0025911131174651	0.0	low
merged_c1	5mC	chr16	64429107	17	0.0049402573529411	6.731818704044117e-06	0.0025945748599807	0.0	low
merged_c1	5mC	chr16	20566104	22	0.0026633522727272	6.737647118506494e-06	0.0025956978095507	0.0	low
merged_c1	5mC	chr16	60356602	22	0.0065696022727272	6.737647118506494e-06	0.0025956978095507	0.0	low
merged_c1	5mC	chr16	31159527	23	0.0038213315217391	6.754878952569171e-06	0.0025990149966033	0.0	low
merged_c1	5mC	chr16	32679429	10	0.005859375	6.781684027777777e-06	0.0026041666666666	0.0	low
merged_c1	5mC	chr16	52221318	36	0.0050998263888888	6.818014477926586e-06	0.0026111327959195	0.0	low
merged_c1	5mC	chr16	6104266	12	0.0055338541666666	6.820216323390153e-06	0.0026115543883653	0.0	low
merged_c1	5mC	chr16	25470725	21	0.0043712797619047	6.830124627976191e-06	0.0026134507127505	0.0	low
merged_c1	5mC	chr16	62514104	21	0.0043712797619047	6.830124627976191e-06	0.0026134507127505	0.0	low
merged_c1	5mC	chr16	33498332	18	0.0047743055555555	6.831549351511437e-06	0.0026137232737058	0.0	low
merged_c1	5mC	chr16	61124915	18	0.0069444444444444	6.831549351511441e-06	0.0026137232737058	0.0	low
merged_c1	5mC	chr16	35124606	20	0.0064453125	6.866455078124998e-06	0.0026203921611325	0.0	low
merged_c1	5mC	chr16	36235575	11	0.0044389204545454	6.935813210227272e-06	0.002633593212747	0.0	low
merged_c1	5mC	chr16	52698666	11	0.0033735795454545	6.935813210227272e-06	0.002633593212747	0.0	low
merged_c1	5mC	chr16	60492793	12	0.00390625	6.9358132102272725e-06	0.002633593212747	0.0	low
merged_c1	5mC	chr16	65411642	12	0.00390625	6.9358132102272725e-06	0.002633593212747	0.0	low
merged_c1	5mC	chr16	36504966	10	0.99296875	6.951226128432748e-06	0.0026365178035493	1.0	low
merged_c1	5mC	chr16	52817952	10	0.996875	6.951226128432748e-06	0.0026365178035493	1.0	low
merged_c1	5mC	chr16	37059096	10	0.99296875	6.951226128432748e-06	0.0026365178035493	1.0	low
merged_c1	5mC	chr16	65544817	15	0.005078125	6.975446428571427e-06	0.0026411070460266	0.0	low
merged_c1	5mC	chr16	60579598	21	0.0041852678571428	6.975446428571428e-06	0.0026411070460266	0.0	low
merged_c1	5mC	chr16	25286442	31	0.0038432459677419	6.989509828629032e-06	0.0026437681117354	0.0	low
merged_c1	5mC	chr16	7146971	25	0.004765625	7.01904296875e-06	0.0026493476496583	0.0	low
merged_c1	5mC	chr16	83266694	25	0.008671875	7.019042968750004e-06	0.0026493476496583	0.0	low
merged_c1	5mC	chr16	8351040	26	0.0046574519230769	7.042518028846155e-06	0.0026537742987763	0.0	low
merged_c1	5mC	chr16	60481570	21	0.0039992559523809	7.048107328869047e-06	0.002654827174953	0.0	low
merged_c1	5mC	chr16	65804014	16	0.005615234375	7.05718994140625e-06	0.0026565372087373	0.0	low
merged_c1	5mC	chr16	63718433	16	0.005615234375	7.05718994140625e-06	0.0026565372087373	0.0	low
merged_c1	5mC	chr16	6032694	20	0.003515625	7.067228618421053e-06	0.0026584259663231	0.0	low
merged_c1	5mC	chr16	9335095	20	0.004296875	7.067228618421053e-06	0.0026584259663231	0.0	low
merged_c1	5mC	chr16	26290919	37	0.0035367398648648	7.171172637481231e-06	0.0026779045235932	0.0	low
merged_c1	5mC	chr16	61858550	29	0.0037042025862068	7.178395839747537e-06	0.002679252851029	0.0	low
merged_c1	5mC	chr16	13282797	18	0.0071614583333333	7.180606617647059e-06	0.0026796653928517	0.0	low
merged_c1	5mC	chr16	26004203	18	0.0045572916666666	7.180606617647059e-06	0.0026796653928517	0.0	low
merged_c1	5mC	chr16	59948947	20	0.0041015625	7.187692742598684e-06	0.0026809872701299	0.0	low
merged_c1	5mC	chr16	54605650	20	0.0076171875	7.187692742598686e-06	0.0026809872701299	0.0	low
merged_c1	5mC	chr16	31599828	20	0.0060546875	7.187692742598686e-06	0.0026809872701299	0.0	low
merged_c1	5mC	chr16	37010173	11	0.9920099431818182	7.213245738668661e-06	0.0026857486365385	1.0	low
merged_c1	5mC	chr16	32081316	27	0.0044126157407407	7.216407362891739e-06	0.0026863371647825	0.0	low
merged_c1	5mC	chr16	73751445	13	0.0091646634615384	7.238143529647437e-06	0.0026903798114109	0.0	low
merged_c1	5mC	chr16	61012935	29	0.0049164870689655	7.25356228833128e-06	0.0026932438226665	0.0	low
merged_c1	5mC	chr16	62680462	25	0.007109375	7.273356119791665e-06	0.0026969160386989	0.0	low
merged_c1	5mC	chr16	7023888	19	0.0075041118421052	7.317080135233921e-06	0.0027050101913364	0.0	low
merged_c1	5mC	chr16	70629578	31	0.0047253024193548	7.31765582997312e-06	0.0027051166019181	0.0	low
merged_c1	5mC	chr16	56181328	28	0.0037667410714285	7.326640780009921e-06	0.0027067768249358	0.0	low
merged_c1	5mC	chr16	64063778	28	0.0037667410714285	7.326640780009921e-06	0.0027067768249358	0.0	low
merged_c1	5mC	chr16	79688248	28	0.0037667410714285	7.326640780009921e-06	0.0027067768249358	0.0	low
merged_c1	5mC	chr16	77650580	29	0.0053205818965517	7.328728736915026e-06	0.0027071624880887	0.0	low
merged_c1	5mC	chr16	46468469	28	0.00390625	7.346824363425925e-06	0.0027105026034715	0.0	low
merged_c1	5mC	chr16	26053767	27	0.0042679398148148	7.346824363425926e-06	0.0027105026034715	0.0	low
merged_c1	5mC	chr16	83183247	20	0.006640625	7.3884662828947395e-06	0.0027181733356971	0.0	low
merged_c1	5mC	chr16	22807593	17	0.0063189338235294	7.40500057444853e-06	0.0027212130703876	0.0	low
merged_c1	5mC	chr16	35646176	17	0.0063189338235294	7.40500057444853e-06	0.0027212130703876	0.0	low
merged_c1	5mC	chr16	60915909	19	0.0079152960526315	7.406312819809947e-06	0.0027214541737479	0.0	low
merged_c1	5mC	chr16	64972762	19	0.0077097039473684	7.406312819809947e-06	0.0027214541737479	0.0	low
merged_c1	5mC	chr16	62935262	34	0.0034466911764705	7.411800391321302e-06	0.0027224621928176	0.0	low
merged_c1	5mC	chr16	60419638	26	0.0043569711538461	7.418118990384615e-06	0.0027236224023136	0.0	low
merged_c1	5mC	chr16	64671829	26	0.0034555288461538	7.418118990384615e-06	0.0027236224023136	0.0	low
merged_c1	5mC	chr16	83072237	18	0.0082465277777777	7.429933236315353e-06	0.00272579038745	0.0	low
merged_c1	5mC	chr16	73676552	18	0.0043402777777777	7.42993323631536e-06	0.00272579038745	0.0	low
merged_c1	5mC	chr16	83297367	27	0.0049913194444444	7.433769030448717e-06	0.002726493908016	0.0	low
merged_c1	5mC	chr16	24166280	27	0.0036892361111111	7.433769030448719e-06	0.002726493908016	0.0	low
merged_c1	5mC	chr16	61379785	27	0.0041232638888888	7.433769030448719e-06	0.002726493908016	0.0	low
merged_c1	5mC	chr16	80255909	10	0.008203125	7.459852430555553e-06	0.0027312730421097	0.0	low
merged_c1	5mC	chr16	62229783	10	0.007421875	7.459852430555553e-06	0.0027312730421097	0.0	low
merged_c1	5mC	chr16	34404058	10	0.004296875	7.459852430555556e-06	0.0027312730421097	0.0	low
merged_c1	5mC	chr16	6001561	10	0.004296875	7.459852430555556e-06	0.0027312730421097	0.0	low
merged_c1	5mC	chr16	8533237	14	0.0050223214285714	7.461715530563187e-06	0.0027316140888791	0.0	low
merged_c1	5mC	chr16	65105791	14	0.0050223214285714	7.461715530563187e-06	0.0027316140888791	0.0	low
merged_c1	5mC	chr16	62497552	27	0.007740162037037	7.477241363960118e-06	0.0027344544911115	0.0	low
merged_c1	5mC	chr16	62944833	21	0.0062313988095238	7.484072730654762e-06	0.0027357033338165	0.0	low
merged_c1	5mC	chr16	34281486	11	0.0101207386363636	7.49067826704545e-06	0.0027369103505678	0.0	low
merged_c1	5mC	chr16	74143494	11	0.0055042613636363	7.490678267045456e-06	0.0027369103505678	0.0	low
merged_c1	5mC	chr16	61608238	32	0.0045166015625	7.490957936932963e-06	0.002736961442354	0.0	low
merged_c1	5mC	chr16	47857356	29	0.0030307112068965	7.516644858374383e-06	0.0027416500247796	0.0	low
merged_c1	5mC	chr16	82037350	17	0.0044806985294117	7.517197552849265e-06	0.0027417508188836	0.0	low
merged_c1	5mC	chr16	56155763	24	0.0052083333333333	7.518823596014494e-06	0.0027420473365743	0.0	low
merged_c1	5mC	chr16	48888751	24	0.0045572916666666	7.518823596014494e-06	0.0027420473365743	0.0	low
merged_c1	5mC	chr16	9830913	22	0.004794034090909	7.530311485389613e-06	0.0027441413020086	0.0	low
merged_c1	5mC	chr16	54770220	22	0.004794034090909	7.530311485389613e-06	0.0027441413020086	0.0	low
merged_c1	5mC	chr16	49182143	22	0.004794034090909	7.530311485389613e-06	0.0027441413020086	0.0	low
merged_c1	5mC	chr16	61203549	22	0.004794034090909	7.530311485389613e-06	0.0027441413020086	0.0	low
merged_c1	5mC	chr16	63999657	22	0.004794034090909	7.530311485389613e-06	0.0027441413020086	0.0	low
merged_c1	5mC	chr16	76067397	26	0.0081129807692307	7.535494290865381e-06	0.002745085479701	0.0	low
merged_c1	5mC	chr16	6937708	26	0.0036057692307692	7.535494290865385e-06	0.002745085479701	0.0	low
merged_c1	5mC	chr16	61203572	26	0.0042067307692307	7.535494290865385e-06	0.002745085479701	0.0	low
merged_c1	5mC	chr16	60507150	16	0.004638671875	7.565816243489583e-06	0.0027506028872757	0.0	low
merged_c1	5mC	chr16	83072298	19	0.0060649671052631	7.584778188961987e-06	0.0027540476010704	0.0	low
merged_c1	5mC	chr16	62928607	28	0.0053013392857142	7.589027364417991e-06	0.0027548189349606	0.0	low
merged_c1	5mC	chr16	6854159	18	0.0065104166666666	7.62939453125e-06	0.0027621358640099	0.0	low
merged_c1	5mC	chr16	35870901	18	0.0078125	7.62939453125e-06	0.0027621358640099	0.0	low
merged_c1	5mC	chr16	6704948	10	0.01171875	7.62939453125e-06	0.0027621358640099	0.0	low
merged_c1	5mC	chr16	48897184	21	0.005859375	7.62939453125e-06	0.0027621358640099	0.0	low
merged_c1	5mC	chr16	63313829	10	0.0078125	7.62939453125e-06	0.0027621358640099	0.0	low
merged_c1	5mC	chr16	66409187	32	0.00341796875	7.62939453125e-06	0.0027621358640099	0.0	low
merged_c1	5mC	chr16	35855144	26	0.0049579326923076	7.699819711538461e-06	0.0027748548991863	0.0	low
merged_c1	5mC	chr16	9901437	24	0.00341796875	7.71232273267663e-06	0.0027771068997567	0.0	low
merged_c1	5mC	chr16	20724041	24	0.00341796875	7.71232273267663e-06	0.0027771068997567	0.0	low
merged_c1	5mC	chr16	61816374	24	0.00341796875	7.71232273267663e-06	0.0027771068997567	0.0	low
merged_c1	5mC	chr16	62167722	24	0.00830078125	7.71232273267663e-06	0.0027771068997567	0.0	low
merged_c1	5mC	chr16	63663959	24	0.00341796875	7.71232273267663e-06	0.0027771068997567	0.0	low
merged_c1	5mC	chr16	61201730	30	0.0045572916666666	7.717088721264367e-06	0.002777964852417	0.0	low
merged_c1	5mC	chr16	65182139	26	0.0054086538461538	7.723294771634616e-06	0.002779081641772	0.0	low
merged_c1	5mC	chr16	76536617	26	0.0063100961538461	7.723294771634619e-06	0.002779081641772	0.0	low
merged_c1	5mC	chr16	49359120	25	0.004140625	7.731119791666667e-06	0.0027804891281331	0.0	low
merged_c1	5mC	chr16	60509451	17	0.004250919117647	7.741591509650735e-06	0.0027823715621122	0.0	low
merged_c1	5mC	chr16	13348140	29	0.0046470905172413	7.742144204125615e-06	0.0027824708810921	0.0	low
merged_c1	5mC	chr16	23984620	25	0.007890625	7.781982421874997e-06	0.0027896204798995	0.0	low
merged_c1	5mC	chr16	60467920	25	0.003984375	7.781982421874998e-06	0.0027896204798995	0.0	low
merged_c1	5mC	chr16	17623148	31	0.0034652217741935	7.809874831989247e-06	0.0027946153280888	0.0	low
merged_c1	5mC	chr16	7741077	22	0.0071022727272727	7.827560622970774e-06	0.0027977778008574	0.0	low
merged_c1	5mC	chr16	61282808	22	0.0071022727272727	7.827560622970774e-06	0.0027977778008574	0.0	low
merged_c1	5mC	chr16	74062966	22	0.0046164772727272	7.82756062297078e-06	0.0027977778008574	0.0	low
merged_c1	5mC	chr16	19992966	20	0.0048828125	7.830168071546053e-06	0.0027982437477006	0.0	low
merged_c1	5mC	chr16	26343817	20	0.00625	7.87032277960526e-06	0.0028054095564828	0.0	low
merged_c1	5mC	chr16	65099174	20	0.00625	7.87032277960526e-06	0.0028054095564828	0.0	low
merged_c1	5mC	chr16	34679779	16	0.00341796875	7.883707682291667e-06	0.0028077940954228	0.0	low
merged_c1	5mC	chr16	81968476	16	0.00439453125	7.883707682291667e-06	0.0028077940954228	0.0	low
merged_c1	5mC	chr16	62085605	16	0.00439453125	7.883707682291667e-06	0.0028077940954228	0.0	low
merged_c1	5mC	chr16	34047396	24	0.0037434895833333	7.933464603147645e-06	0.0028166406592158	0.0	low
merged_c1	5mC	chr16	6486611	24	0.0050455729166666	7.933464603147646e-06	0.0028166406592158	0.0	low
merged_c1	5mC	chr16	60560179	24	0.0050455729166666	7.933464603147646e-06	0.0028166406592158	0.0	low
merged_c1	5mC	chr16	17905454	22	0.0056818181818181	7.959671350784631e-06	0.002821288952019	0.0	low
merged_c1	5mC	chr16	32979434	24	0.0078125	7.961107336956522e-06	0.0028215434316977	0.0	low
merged_c1	5mC	chr16	26496365	25	0.004921875	7.985432942708335e-06	0.0028258508351836	0.0	low
merged_c1	5mC	chr16	65415371	15	0.0084635416666666	7.99269903273809e-06	0.0028271361892802	0.0	low
merged_c1	5mC	chr16	65410611	15	0.0045572916666666	7.992699032738094e-06	0.0028271361892802	0.0	low
merged_c1	5mC	chr16	65105859	18	0.0056423611111111	8.02831712111928e-06	0.0028334285099714	0.0	low
merged_c1	5mC	chr16	9922725	25	0.005390625	8.036295572916668e-06	0.0028348360751402	0.0	low
merged_c1	5mC	chr16	7664511	29	0.0050511853448275	8.042809998460591e-06	0.0028359848374877	0.0	low
merged_c1	5mC	chr16	7215508	29	0.0066675646551724	8.042809998460591e-06	0.0028359848374877	0.0	low
merged_c1	5mC	chr16	35891155	29	0.0066675646551724	8.042809998460591e-06	0.0028359848374877	0.0	low
merged_c1	5mC	chr16	6590236	14	0.0069754464285714	8.04859203296703e-06	0.002837004059385	0.0	low
merged_c1	5mC	chr16	34351688	14	0.0047433035714285	8.048592032967033e-06	0.002837004059385	0.0	low
merged_c1	5mC	chr16	74008714	21	0.0053013392857142	8.065359933035713e-06	0.0028399577343748	0.0	low
merged_c1	5mC	chr16	6292484	17	0.0065487132352941	8.07818244485294e-06	0.0028422143558945	0.0	low
merged_c1	5mC	chr16	35124321	29	0.0034348060344827	8.080393222752463e-06	0.0028426032475096	0.0	low
merged_c1	5mC	chr16	5456123	30	0.0067708333333333	8.085404319324709e-06	0.0028434845382601	0.0	low
merged_c1	5mC	chr16	35204436	36	0.0034722222222222	8.08958023313492e-06	0.0028442187386231	0.0	low
merged_c1	5mC	chr16	20054575	33	0.0059777462121212	8.091782078598484e-06	0.00284460578615	0.0	low
merged_c1	5mC	chr16	26774542	27	0.0061487268518518	8.129326366631052e-06	0.002851197356661	0.0	low
merged_c1	5mC	chr16	64863850	14	0.0055803571428571	8.132431533310438e-06	0.0028517418419819	0.0	low
merged_c1	5mC	chr16	62074925	23	0.0038213315217391	8.142041594614625e-06	0.0028534262903769	0.0	low
merged_c1	5mC	chr16	61282441	23	0.0039911684782608	8.142041594614625e-06	0.0028534262903769	0.0	low
merged_c1	5mC	chr16	47964312	30	0.00390625	8.155559671336206e-06	0.0028557940526824	0.0	low
merged_c1	5mC	chr16	62393775	30	0.00390625	8.155559671336206e-06	0.0028557940526824	0.0	low
merged_c1	5mC	chr16	61614307	26	0.0052584134615384	8.16932091346154e-06	0.0028582023919697	0.0	low
merged_c1	5mC	chr16	7826079	19	0.0048314144736842	8.209406980994153e-06	0.0028652062719801	0.0	low
merged_c1	5mC	chr16	60859847	27	0.005859375	8.216271033653846e-06	0.0028664038504114	0.0	low
merged_c1	5mC	chr16	6830396	22	0.0042613636363636	8.223892806412336e-06	0.0028677330430868	0.0	low
merged_c1	5mC	chr16	76683561	22	0.0035511363636363	8.223892806412336e-06	0.0028677330430868	0.0	low
merged_c1	5mC	chr16	75933001	32	0.0062255859375	8.229286439957157e-06	0.0028686732891629	0.0	low
merged_c1	5mC	chr16	82858120	26	0.0046574519230769	8.263221153846155e-06	0.0028745819093993	0.0	low
merged_c1	5mC	chr16	69130297	26	0.0046574519230769	8.263221153846155e-06	0.0028745819093993	0.0	low
merged_c1	5mC	chr16	61885017	29	0.0041082974137931	8.268309344211821e-06	0.0028754668045748	0.0	low
merged_c1	5mC	chr16	78574913	15	0.003515625	8.28334263392857e-06	0.0028780796781758	0.0	low
merged_c1	5mC	chr16	6644384	28	0.0043247767857142	8.295452783978176e-06	0.0028801827691968	0.0	low
merged_c1	5mC	chr16	7846692	28	0.0062779017857142	8.295452783978176e-06	0.0028801827691968	0.0	low
merged_c1	5mC	chr16	26190749	28	0.0043247767857142	8.295452783978176e-06	0.0028801827691968	0.0	low
merged_c1	5mC	chr16	62928673	28	0.0054408482142857	8.295452783978176e-06	0.0028801827691968	0.0	low
merged_c1	5mC	chr16	62247067	19	0.0054481907894736	8.298639665570176e-06	0.0028807359590164	0.0	low
merged_c1	5mC	chr16	34349746	10	0.00546875	8.307562934027775e-06	0.0028822843256743	0.0	low
merged_c1	5mC	chr16	82374131	10	0.009375	8.307562934027775e-06	0.0028822843256743	0.0	low
merged_c1	5mC	chr16	64852028	12	0.005859375	8.322975852272727e-06	0.0028849568198281	0.0	low
merged_c1	5mC	chr16	73825540	21	0.0043712797619047	8.356003534226191e-06	0.0028906752730506	0.0	low
merged_c1	5mC	chr16	9435811	24	0.00537109375	8.375748344089674e-06	0.0028940885169755	0.0	low
merged_c1	5mC	chr16	61385730	24	0.00537109375	8.375748344089674e-06	0.0028940885169755	0.0	low
merged_c1	5mC	chr16	86496839	15	0.0037760416666666	8.428664434523808e-06	0.002903216222489	0.0	low
merged_c1	5mC	chr16	83097728	15	0.0063802083333333	8.42866443452381e-06	0.002903216222489	0.0	low
merged_c1	5mC	chr16	62591010	15	0.0063802083333333	8.42866443452381e-06	0.002903216222489	0.0	low
merged_c1	5mC	chr16	27131780	34	0.0052849264705882	8.44537255598262e-06	0.0029060923171817	0.0	low
merged_c1	5mC	chr16	13423605	28	0.0057198660714285	8.456921451306218e-06	0.0029080786528748	0.0	low
merged_c1	5mC	chr16	74019017	28	0.0057198660714285	8.456921451306218e-06	0.0029080786528748	0.0	low
merged_c1	5mC	chr16	79694565	20	0.0052734375	8.472643400493419e-06	0.0029107805483226	0.0	low
merged_c1	5mC	chr16	62689064	20	0.0072265625	8.472643400493419e-06	0.0029107805483226	0.0	low
merged_c1	5mC	chr16	19375954	26	0.0045072115384615	8.47449669471154e-06	0.0029110988809574	0.0	low
merged_c1	5mC	chr16	71307287	28	0.0078125	8.477105034722223e-06	0.0029115468457028	0.0	low
merged_c1	5mC	chr16	56071788	21	0.0075334821428571	8.501325334821425e-06	0.00291570323161	0.0	low
merged_c1	5mC	chr16	35874932	21	0.0041852678571428	8.501325334821429e-06	0.00291570323161	0.0	low
merged_c1	5mC	chr16	7655213	21	0.0041852678571428	8.501325334821429e-06	0.00291570323161	0.0	low
merged_c1	5mC	chr16	64140763	21	0.0036272321428571	8.501325334821429e-06	0.00291570323161	0.0	low
merged_c1	5mC	chr16	71141660	21	0.0041852678571428	8.501325334821429e-06	0.00291570323161	0.0	low
merged_c1	5mC	chr16	25541546	27	0.0042679398148148	8.520577368233618e-06	0.0029190028037385	0.0	low
merged_c1	5mC	chr16	7779934	17	0.0056295955882352	8.52697035845588e-06	0.0029200976624859	0.0	low
merged_c1	5mC	chr16	63184234	17	0.0095358455882352	8.52697035845588e-06	0.0029200976624859	0.0	low
merged_c1	5mC	chr16	33732554	19	0.004625822368421	8.566337719298245e-06	0.0029268306611927	0.0	low
merged_c1	5mC	chr16	33292747	21	0.0066034226190476	8.57398623511905e-06	0.0029281369904973	0.0	low
merged_c1	5mC	chr16	26646241	21	0.0051153273809523	8.57398623511905e-06	0.0029281369904973	0.0	low
merged_c1	5mC	chr16	61642408	21	0.007719494047619	8.57398623511905e-06	0.0029281369904973	0.0	low
merged_c1	5mC	chr16	54685206	16	0.009033203125	8.58306884765625e-06	0.0029296875	0.0	low
merged_c1	5mC	chr16	49324990	33	0.005859375	8.58306884765625e-06	0.0029296875	0.0	low
merged_c1	5mC	chr16	83322407	16	0.005126953125	8.58306884765625e-06	0.0029296875	0.0	low
merged_c1	5mC	chr16	65558236	16	0.006591796875	8.58306884765625e-06	0.0029296875	0.0	low
merged_c1	5mC	chr16	65814966	16	0.005126953125	8.58306884765625e-06	0.0029296875	0.0	low
merged_c1	5mC	chr16	7842445	24	0.0086263020833333	8.596890214560686e-06	0.0029320453977659	0.0	low
merged_c1	5mC	chr16	32374051	24	0.0047200520833333	8.59689021456069e-06	0.0029320453977659	0.0	low
merged_c1	5mC	chr16	62079750	13	0.0085637019230769	8.607522035256407e-06	0.0029338578757766	0.0	low
merged_c1	5mC	chr16	51702229	27	0.0054253472222222	8.607522035256408e-06	0.0029338578757766	0.0	low
merged_c1	5mC	chr16	58980374	27	0.0054253472222222	8.607522035256408e-06	0.0029338578757766	0.0	low
merged_c1	5mC	chr16	83314568	27	0.0041232638888888	8.60752203525641e-06	0.0029338578757766	0.0	low
merged_c1	5mC	chr16	26835138	28	0.0048828125	8.618390118634259e-06	0.002935709474494	0.0	low
merged_c1	5mC	chr16	34843811	22	0.006747159090909	8.620224989853893e-06	0.0029360219668547	0.0	low
merged_c1	5mC	chr16	70959138	22	0.0049715909090909	8.620224989853898e-06	0.0029360219668547	0.0	low
merged_c1	5mC	chr16	7273709	23	0.0048403532608695	8.624532948369563e-06	0.002936755513891	0.0	low
merged_c1	5mC	chr16	13022347	18	0.0069444444444444	8.626701005923206e-06	0.0029371246153207	0.0	low
merged_c1	5mC	chr16	60995236	17	0.0049402573529411	8.639167336856617e-06	0.00293924604905	0.0	low
merged_c1	5mC	chr16	13688402	27	0.003833912037037	8.650994368767805e-06	0.0029412572768746	0.0	low
merged_c1	5mC	chr16	48769714	27	0.0039785879629629	8.650994368767805e-06	0.0029412572768746	0.0	low
merged_c1	5mC	chr16	7479930	27	0.0078848379629629	8.65099436876781e-06	0.0029412572768746	0.0	low
merged_c1	5mC	chr16	54610062	20	0.004296875	8.673416940789474e-06	0.0029450665426759	0.0	low
merged_c1	6mA	chr16	48117619	11	0.5443892045454546	0.2716629721901633	0.5212129816017281	0.5454545454545454	high
merged_c1	6mA	chr16	81405828	10	0.4927734375	0.2698924170600043	0.5195117102241338	0.5	high
merged_c1	6mA	chr16	29816188	11	0.5419034090909091	0.2692316922274503	0.5188754110838654	0.5454545454545454	high
merged_c1	6mA	chr16	89917824	14	0.4990234375	0.2681801135723407	0.5178610948626482	0.5	high
merged_c1	6mA	chr16	81585991	10	0.4908203125	0.2678087446424696	0.5175024102769664	0.5	high
merged_c1	6mA	chr16	71287878	13	0.4597355769230769	0.2671359624618138	0.5168519734525678	0.4615384615384615	high
merged_c1	6mA	chr16	30610431	11	0.4490411931818182	0.2663318287242542	0.5160734722152014	0.4545454545454545	high
merged_c1	6mA	chr16	28824568	11	0.4490411931818182	0.2661975513805042	0.5159433606322542	0.4545454545454545	high
merged_c1	6mA	chr16	89218057	13	0.4588341346153846	0.2660951369848007	0.515844101434533	0.4615384615384615	high
merged_c1	6mA	chr16	948735	10	0.39921875	0.2656260172526041	0.5153891900812474	0.4	high
merged_c1	6mA	chr16	3251091	10	0.39921875	0.2656260172526041	0.5153891900812474	0.4	high
merged_c1	6mA	chr16	30611084	10	0.39921875	0.2656260172526041	0.5153891900812474	0.4	high
merged_c1	6mA	chr16	22206511	10	0.5984375	0.265280999077691	0.5150543651671063	0.6	high
merged_c1	6mA	chr16	12902364	10	0.3984375	0.2645924886067708	0.5143855447101627	0.4	high
merged_c1	6mA	chr16	87388661	12	0.4921875	0.2645839344371449	0.5143772297032061	0.5	high
merged_c1	6mA	chr16	25050558	12	0.4921875	0.2644396695223721	0.514236977980359	0.5	high
merged_c1	6mA	chr16	30814466	10	0.597265625	0.2642473008897569	0.5140499011669557	0.6	high
merged_c1	6mA	chr16	83322096	10	0.398046875	0.2640803019205729	0.5138874409056646	0.4	high
merged_c1	6mA	chr16	67160014	13	0.4649939903846153	0.2640784336970402	0.5138856231663231	0.4615384615384615	high
merged_c1	6mA	chr16	54929836	11	0.5362215909090909	0.2639094266024503	0.5137211564676408	0.5454545454545454	high
merged_c1	6mA	chr16	88437493	12	0.4915364583333333	0.2637650460907907	0.5135806130402419	0.5	high
merged_c1	6mA	chr16	30005736	10	0.596484375	0.2635745578342014	0.5133951283701487	0.6	high
merged_c1	6mA	chr16	30198439	11	0.4584517045454545	0.2635025717995383	0.5133250157546759	0.4545454545454545	high
merged_c1	6mA	chr16	72848932	10	0.49609375	0.2634845309787326	0.513307442941102	0.5	high
